NIVEL,Codigo,BALANCE GENERAL,proyeccion,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25
1,3,PASIVO,NO,-3077713.35,-5696420.97,-11524952.2,-16760957.99,-25341067.73,-30477556.44,-30079692.42,-34651357.74,-50446644.41,-62587645.24,-64494603.44,-66553669.52,-72138674.14,-65464010.43,-77278731.27,-86621637.4,-82984407.8,-88311985.08,-89758650.35,-92507612.06,-92643009.01,-92342711.92,-93793805.62,-93615543.46,-90585095.48,-91773857.73,-93766147.46,-94736981.6,-97150265.17,-97240390.83,-102401466.24,-101944367.48,-102936003.26,-126528461.21,-135403476.27,-139198305.42,-135955132.11,-134441614.03,-128796647.19,-107479048.37,-101591267.89,-101035601.31,-106032478.04,-111456587.01,-112480816.38,-131301562.86,-131964206.22,-131604109.55,-131029950.66,-108087480.42,-114031470.81,-111527801.18,-107020348.73,-112739902.81,-111689742.73,-117664791.56,-120810979.53,-144603027.03,-138881874.12,-141117101.91,-141675878.48,-114049695.19,-115529872.83,-115191666.36,-121646997.8,-122005518.53,-129120211.29,-131185714.2,-132468538.86,-132388424.59,-132008462.15,-134838099.36,-143074458.78,-136898827.85,-138493450.64,-152089721.39,-151958524.22,-153215647.56,-163709644.33,-167071803.33,-164865968.22,-171412301.18,-168115504.29,-172501146.59,-174572675.36,-175995141.29,-178795897.65,-183419591.81,-180742828.98,-190144746.9,-191702571.33,-196262696.68,-200402377.44,-198870063.44,-196210419.05,-198453474.81,-202306171.5,-211735561.19,-204754474.05,-207010507.98,-210900697.97,-215833628.21,-221831635.76,-224866554.0,-227878264.73,-222209444.57,-227641478.17,-227125580.78,-232392452.64,-238435803.01,-237923036.14,-231299211.02,-234937128.05,-237204684.21,-241609103.32,-249271001.37,-251776267.2,-258544598.98,-265692924.02,-263118841.97,-266111146.41,-266236186.61,-266697781.31,-264733271.75,-273672974.42,-276101769.32,-274795979.29,-278360735.82,-271860516.63,0.0
2,301,OBLIGACIONES DEPOSITARIAS,NO,-1219585.73,-1442382.68,-1844301.48,-2043470.66,-2944749.49,-3173052.34,-3282993.36,-3579206.2,-4030577.32,-3954293.06,-5269730.23,-6573399.3,-7658852.54,-8261012.49,-8614157.92,-9414921.68,-10460580.59,-12364810.74,-12618976.66,-15194403.12,-15439573.68,-16221167.15,-18516351.79,-19545357.31,-20181957.39,-22391798.86,-23432847.05,-25633548.25,-26620207.36,-27649916.11,-32068787.84,-32407580.42,-33343773.33,-33944314.57,-34666540.79,-33726172.1,-33375563.29,-32142429.79,-32785923.55,-30939177.12,-33302563.76,-34890803.46,-40717402.82,-45332995.23,-46081394.19,-40057796.98,-38534700.23,-40008209.51,-40618330.27,-42824152.37,-43531645.98,-42201980.25,-43930524.99,-50593158.43,-50816276.81,-51062548.84,-52459021.1,-52685892.16,-53200109.32,-51171722.25,-49374734.37,-48851040.56,-50452533.46,-53967274.59,-56708897.73,-58212089.28,-56349658.33,-55673616.13,-57418867.95,-57958626.92,-58505458.1,-59010279.66,-59498508.32,-60786319.62,-62551058.28,-61403042.36,-65237266.59,-69937037.39,-70872543.59,-71957929.58,-74494388.7,-74952564.05,-78719187.89,-80489401.52,-83447045.12,-85583852.39,-88360092.51,-88987730.19,-88834426.3,-93859143.4,-103190150.41,-104975197.95,-107696216.35,-106947005.6,-107606129.48,-104762748.77,-107530836.53,-114021187.99,-113693788.94,-113588740.94,-118355735.62,-120089838.15,-121139111.23,-125682366.83,-124704006.62,-128821602.94,-132023943.8,-133146144.18,-134372727.24,-133463206.23,-136103950.02,-137445766.3,-141930161.9,-143793727.18,-143652120.57,-147681653.2,-150715618.8,-152205051.88,-156881616.23,-159885313.04,-165682605.3,-168217361.46,-171673927.6,-176163626.38,-180493919.52,-185217256.1,-196563512.68,-199024135.58,-195778253.12,0.0
3,3011,MONEDA NACIONAL,NO,-1219585.73,-1442382.68,-1844301.48,-2043470.66,-2944749.49,-3173052.34,-3282993.36,-3579206.2,-4030577.32,-3954293.06,-5269730.23,-6573399.3,-7658852.54,-8261012.49,-8614157.92,-9414921.68,-10460580.59,-12364810.74,-12618976.66,-15194403.12,-15439573.68,-16221167.15,-18516351.79,-19545357.31,-20181957.39,-22391798.86,-23432847.05,-25633548.25,-26620207.36,-27649916.11,-32068787.84,-32407580.42,-33343773.33,-33944314.57,-34666540.79,-33726172.1,-33375563.29,-32142429.79,-32785923.55,-30939177.12,-33302563.76,-34890803.46,-40717402.82,-45332995.23,-46081394.19,-40057796.98,-38534700.23,-40008209.51,-40618330.27,-42824152.37,-43531645.98,-42201980.25,-43930524.99,-50593158.43,-50816276.81,-51062548.84,-52459021.1,-52685892.16,-53200109.32,-51171722.25,-49374734.37,-48851040.56,-50452533.46,-53967274.59,-56708897.73,-58212089.28,-56349658.33,-55673616.13,-57418867.95,-57958626.92,-58505458.1,-59010279.66,-59498508.32,-60786319.62,-62551058.28,-61403042.36,-65237266.59,-69937037.39,-70872543.59,-71957929.58,-74494388.7,-74952564.05,-78719187.89,-80489401.52,-83447045.12,-85583852.39,-88360092.51,-88987730.19,-88834426.3,-93859143.4,-103190150.41,-104975197.95,-107696216.35,-106947005.6,-107606129.48,-104762748.77,-107530836.53,-114021187.99,-113693788.94,-113588740.94,-118355735.62,-120089838.15,-121139111.23,-125682366.83,-124704006.62,-128821602.94,-132023943.8,-133146144.18,-134372727.24,-133463206.23,-136103950.02,-137445766.3,-141930161.9,-143793727.18,-143652120.57,-147681653.2,-150715618.8,-152205051.88,-156881616.23,-159885313.04,-165682605.3,-168217361.46,-171673927.6,-176163626.38,-180493919.52,-185217256.1,-196563512.68,-199024135.58,-195778253.12,0.0
4,301102,DEPÓSITOS DE AHORRO,SI,-58030.66,-54591.25,-47591.25,-43841.25,-38220.73,-10571.67,-10571.68,-45642.68,-46742.68,-31770.68,-17058.55,-29178.55,-56383.55,-36037.75,-40110.43,-40544.17,-43157.67,-46141.06,-72376.42,-47889.88,-49280.71,-66489.71,-73345.38,-67529.52,-69579.41,-86974.7,-99824.36,-120836.36,-134457.27,-130281.39,-130671.89,-140189.96,-141114.17,-177294.73,-187502.83,-185120.48,-192466.85,-292028.47,-358631.58,-304449.75,-204956.88,-220929.42,-224209.63,-267350.71,-234763.64,-233471.19,1146.84,-485935.7,-329844.94,-335585.5,-274622.09,-322569.13,-374166.44,-413336.41,-464855.29,-418941.3,-382158.48,-423534.11,-877830.08,-475193.62,-298652.11,-310948.21,-647679.4,-1129168.68,-1031613.19,-1915324.45,-2268435.48,-920868.1,-2234413.71,-1599922.62,-1390177.52,-1413042.84,-1399404.1,-2258285.66,-2520684.35,-1561437.58,-1807225.35,-2024916.45,-1696027.93,-1668412.31,-2232381.88,-1875378.46,-2113483.11,-3051637.44,-3383108.31,-3762470.78,-4507614.44,-5871138.48,-3560977.86,-2990870.02,-3203972.55,-4051037.72,-4579029.38,-5506621.34,-5117711.56,-3901732.34,-4052735.87,-6123817.71,-4516779.08,-4784663.11,-4265745.37,-3022631.74,-4170492.05,-5632800.71,-4240589.09,-2860566.46,-3933665.59,-3048173.55,-3416807.41,-5323979.55,-4733137.28,-4681937.35,-4922795.35,-3258137.54,-4356923.94,-5790923.16,-6048344.16,-6348897.9,-6917944.01,-6901953.03,-7410007.82,-7517170.24,-6887129.77,-7955410.85,-7623533.83,-7724099.71,-11512619.27,-11335159.57,-10666375.43,0.0
4,301103,DEPÓSITOS A PLAZO,SI,-1152073.93,-1348602.82,-1722382.3,-1888132.0,-2748675.59,-2952669.69,-3038317.56,-3247104.33,-3654339.6,-3813210.5,-5080149.21,-6290589.84,-7282532.03,-7824289.62,-8099887.46,-9038262.47,-9992058.96,-11766012.27,-11881810.58,-14351595.43,-14526547.3,-15579523.91,-17902848.41,-18792975.55,-19382242.66,-21439458.69,-22305319.26,-24695335.7,-25650690.67,-26520817.54,-30785308.78,-30943030.44,-31724535.28,-32710493.58,-33437883.24,-32459084.62,-32000104.86,-30238747.2,-30639616.02,-29173506.01,-31461807.92,-32911803.26,-38613249.93,-43015464.82,-43643473.82,-38131903.08,-36795558.23,-37780145.35,-38472748.82,-40603442.38,-41148206.09,-40171950.03,-41651216.97,-48162485.05,-48049171.63,-48200166.68,-49452937.74,-50091375.15,-50225897.3,-48778393.98,-46872114.02,-46241002.35,-47188202.86,-50802447.5,-53382989.77,-54045067.08,-51662780.77,-52287681.97,-52638781.92,-54338847.99,-55025331.39,-55458922.6,-55672995.99,-55889681.37,-57151823.14,-57500417.82,-60970633.77,-65232524.12,-66053429.69,-66845537.17,-68788947.76,-70337117.08,-73767725.83,-74518590.06,-76678535.09,-78075091.22,-79777469.41,-79939180.06,-81995900.1,-87346816.57,-96060841.37,-96684192.66,-98515451.62,-97756359.22,-98903660.03,-97105839.64,-99345959.57,-103364838.9,-104374143.53,-104946498.4,-109991160.08,-112754076.83,-112300164.54,-114955411.05,-115039136.9,-121676111.21,-123724713.05,-125570103.81,-126109943.87,-122889977.23,-125737092.91,-128011370.95,-131989866.21,-135284861.65,-133667102.59,-135950271.18,-138091294.29,-140656547.81,-144574925.47,-147357324.29,-152125692.43,-154078378.43,-157603789.61,-162345453.38,-166661478.55,-170839506.49,-177635306.51,-179982203.85,-176697213.34,0.0
4,301105,DEPÓSITOS CON RESTRICCIONES,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-337341.94,-374810.53,-363667.75,-472815.1,-367251.4,-331295.99,-286594.51,-254308.67,-228252.46,-369184.79,-359740.62,-293066.06,-290745.91,-285009.53,-283746.04,-352874.39,-297218.13,-384622.36,-340565.06,-296331.84,-327101.81,-329542.57,-330589.25,-512151.81,-418216.62,-478663.54,-478488.28,-587508.26,-440223.96,-436243.87,-244803.15,-263079.08,-276334.63,-275925.53,-285016.31,-283916.38,-295285.02,-307427.55,-316959.39,-328381.93,-332047.86,-340357.68,-345683.78,-355409.62,-379477.39,-388626.5,-401986.96,-403198.0,-406241.35,-417620.8,-428833.08,-441906.05,-449199.88,-449814.57,-463085.1,-468433.18,-504990.77,-511767.78,-525101.91,-525194.51,-539648.95,-538919.31,-546952.74,-559263.03,-548099.25,-553250.92,-559891.29,-555368.5,-582455.31,-587665.76,-594003.39,-583019.44,-592629.52,-596542.84,-627775.99,-632804.26,-644568.87,-638869.51,-639437.05,-652380.86,-686601.48,-703888.1,-705896.26,-717062.46,-733305.12,-733005.93,-758720.84,-747523.92,-755944.31,-761315.18,-763122.8,-782117.51,0.0
4,301107,OTROS DEPÓSITOS,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,5.62,5.62,5.62,5.62,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-1.48,100089.53,100089.53,-1.48,-2.18,0.0,-19.16,0.0,-69.57,-49.41,0.0,0.0,-3.78,0.0,2348.7,-432.99,-429.66,-1412.23,0.0,0.0,0.0,0.0,53514.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14333.05,0.0,-0.45,-0.45,-0.45,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-437.76,0.0,0.0,0.0,0.0,-460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0
4,301108,DEPÓSITOS DESEMBOLSOS DE CRÉDITOS,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,301199,GASTOS FINANCIEROS POR PAGAR,SI,-9481.14,-39188.61,-74327.93,-111497.41,-157853.17,-209810.98,-234104.12,-286459.19,-329500.66,-109317.5,-172528.09,-253636.53,-319942.58,-400685.12,-474160.03,-336115.04,-425363.96,-552657.41,-664789.66,-794917.77,-863744.19,-675243.06,-640247.53,-684850.76,-730133.14,-865365.47,-1027684.27,-817376.19,-834989.85,-998767.77,-1152807.17,-1324360.02,-1478120.1,-1056526.26,-1043503.42,-1081534.01,-1182561.92,-1272899.95,-1412865.42,-1097553.61,-1162983.86,-1390819.38,-1602161.41,-1763585.19,-1948848.06,-1464170.25,-1371104.05,-1382387.84,-1522670.45,-1594378.58,-1823808.27,-1423715.05,-1552267.19,-1720118.84,-1917627.53,-2102875.8,-2327593.04,-1843881.09,-1766839.37,-1587545.4,-1691816.43,-1880873.38,-2137987.66,-1557170.13,-1706786.51,-1811473.79,-1982198.21,-2220262.91,-2282593.24,-1743521.68,-1814023.46,-1853297.91,-2142191.85,-2343067.57,-2571123.24,-2024227.57,-2131025.54,-2347548.96,-2782728.29,-3098296.32,-3117649.44,-2360591.12,-2435019.4,-2517187.06,-2982203.27,-3340048.59,-3657387.41,-2748578.12,-2835642.29,-3072256.93,-3475521.92,-3776882.47,-4133302.17,-3179034.27,-3072990.11,-3230074.88,-3606946.58,-3992882.43,-4263922.02,-3310601.69,-3539104.38,-3765005.33,-4115178.72,-4534238.78,-4868887.13,-3701984.96,-3777899.4,-3933863.43,-4262956.52,-4656619.93,-5037176.99,-4124682.01,-4384696.08,-4606159.12,-4989224.53,-5300799.29,-5923599.49,-4513004.69,-4684858.65,-4920139.46,-5429842.59,-5888507.67,-6450002.29,-5104041.31,-5461383.22,-6047705.59,-6654271.72,-6943649.36,-7632546.84,0.0
2,302,CRÉDITOS OBTENIDOS,NO,-507000.0,-861331.79,-1025276.36,-7654838.05,-14684856.86,-19473016.27,-17907787.33,-20475732.02,-31964486.95,-34876944.96,-35393253.22,-40814185.86,-44735833.53,-51414741.12,-55085353.48,-64285096.78,-62672402.3,-65491509.07,-66575553.06,-66553191.79,-66134802.89,-73577653.71,-72727564.91,-71721504.27,-69142377.01,-68279448.72,-68540386.09,-67353071.45,-68992404.29,-67768255.52,-68889166.14,-67900752.59,-67685520.11,-67629984.09,-75510045.62,-79970786.55,-77611877.12,-77468669.23,-70150878.91,-73853352.34,-66225953.84,-64055644.15,-63125118.03,-63888264.19,-64230214.58,-64826173.88,-64112577.09,-65076657.43,-63785994.13,-63720586.53,-68806300.15,-67537381.83,-61405887.26,-60720004.62,-59263463.04,-64881807.53,-66088614.41,-63371726.45,-56717025.27,-61372347.69,-63701215.64,-63230421.42,-62978464.67,-59419125.84,-62981537.01,-61856589.01,-69971027.5,-73510798.4,-72443025.52,-72053950.76,-71298698.92,-73365677.9,-80568055.09,-73185036.61,-72636331.64,-87102525.34,-83415714.62,-79932980.37,-89384065.66,-91395669.52,-86486292.71,-93163439.12,-85763645.9,-88554855.49,-87720059.17,-86221158.69,-86393567.41,-88145780.74,-86401544.88,-90681618.19,-82659793.66,-85306124.53,-86288226.89,-87396006.88,-84300881.62,-89254772.62,-89026351.12,-92656705.07,-86603140.89,-88349545.36,-87543401.9,-90397271.99,-95287890.1,-93832252.06,-97878758.72,-88952592.92,-90678684.2,-89376984.77,-93403619.96,-99555693.59,-95988738.9,-87659277.89,-86803410.0,-87527942.53,-91877431.33,-95466161.96,-94247851.52,-101092463.7,-103159813.4,-97302205.67,-93391420.22,-91396747.51,-87039109.85,-80988607.15,-85671149.07,-83891826.48,-71164720.77,-71868498.41,-69701356.97,0.0
3,3021,MONEDA NACIONAL,NO,-500000.0,-800000.0,-800000.0,-7300000.0,-7233334.0,-10623828.0,-12608828.0,-15354665.44,-26785789.36,-29727204.0,-30124975.73,-36569658.17,-40395499.17,-42813833.17,-44539778.86,-48490520.27,-48316261.68,-46842003.09,-48179047.05,-48454788.46,-47880488.96,-47181271.28,-47007012.69,-46402754.1,-44703495.51,-44269236.92,-44895750.5,-44092349.34,-44929016.67,-44365684.0,-45816118.01,-44689966.38,-46126996.53,-45100620.0,-43714787.33,-48477954.66,-46567121.99,-46381445.86,-43328769.37,-50698239.14,-45634994.36,-43658204.17,-43171824.32,-44065143.42,-46691359.59,-50345549.28,-50305197.33,-49713406.27,-48818550.08,-48577142.48,-46902833.6,-44932107.47,-44562677.9,-43821545.83,-42851138.23,-47139958.64,-48407252.86,-46429267.59,-45043691.37,-47643594.86,-50532579.71,-50119785.49,-49947544.81,-46388205.98,-49860617.15,-48660669.15,-56542107.64,-60398018.46,-63571451.7,-64007035.61,-63749061.33,-63146263.13,-70203642.67,-63387632.57,-65265618.93,-72036202.21,-68029295.56,-64856348.91,-74046627.24,-75602084.15,-65263293.9,-66480017.43,-59509566.73,-65022732.96,-63113678.87,-62009512.2,-60380345.53,-63919949.37,-60765782.7,-65412835.93,-56848634.65,-58844467.98,-57365301.31,-59305579.64,-56888119.65,-62078952.98,-61169231.31,-64888035.92,-59673653.45,-53728554.86,-53360627.44,-56424326.72,-59478151.43,-58124271.46,-64985202.93,-57799069.82,-59909624.65,-58791831.02,-59850252.21,-65955905.75,-63836028.84,-61328634.1,-60953950.01,-61650007.62,-60826300.57,-64267838.92,-65251606.11,-73147857.62,-75377878.05,-69323434.83,-64051357.08,-61974530.48,-59129627.53,-58758676.41,-62900273.98,-60876722.48,-49964746.95,-50419570.7,-48649655.7,0.0
4,302102,DE INSTITUCIONES FINANCIERAS NACIONALES,SI,-500000.0,-800000.0,-800000.0,-7300000.0,-7233334.0,-10623828.0,-12608828.0,-15354665.44,-26785789.36,-29727204.0,-30124975.73,-30919658.17,-31620499.17,-34038833.17,-36164778.86,-40490520.27,-40316261.68,-39242003.09,-40954047.05,-41229788.46,-41055488.96,-40731271.28,-40557012.69,-40352754.1,-39028495.51,-38994236.92,-39620750.5,-39192349.34,-40029016.67,-39865684.0,-41691118.01,-40564966.38,-42001996.53,-41350620.0,-39964787.33,-44727954.66,-43192121.99,-43006445.86,-39953769.37,-41968040.74,-30904795.96,-25185325.77,-25073945.92,-25967265.02,-28593481.19,-26383706.38,-26343354.43,-25677659.77,-25634412.09,-25593004.49,-24726245.21,-24607127.59,-24487698.02,-23746565.95,-23627766.86,-28166587.27,-29433881.49,-30115054.33,-28979478.11,-32203161.58,-35943754.94,-35780960.72,-35608720.04,-32424381.21,-32246792.38,-31046844.38,-38928282.87,-40634193.69,-41307626.93,-46252164.63,-46344190.35,-47048314.54,-54582302.61,-48516292.51,-50394278.87,-53164862.15,-49907955.5,-47358788.83,-56549067.16,-58954524.07,-48615733.82,-49832457.35,-43712006.65,-47848952.86,-45939898.77,-45685732.1,-44056565.43,-48996169.27,-46742002.6,-52012835.93,-43448634.65,-46344467.98,-44865301.31,-48205579.64,-46688119.65,-51878952.98,-50969231.31,-55588035.92,-50373653.45,-45828554.86,-46360627.44,-49424326.72,-52478151.43,-51624271.46,-58485202.93,-52699069.82,-55309624.65,-54191831.02,-55250252.21,-61855905.75,-52736028.84,-51628634.1,-51753950.01,-52450007.62,-44626300.57,-48567838.92,-42551606.11,-51691046.62,-47421067.05,-41366623.83,-36602746.08,-29125919.48,-26929006.53,-27258055.41,-31999652.98,-30976101.48,-20764125.95,-21218949.7,-20449034.7,0.0
4,302104,DE ORGANISMOS INTERNACIONALES,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5650000.0,-8775000.0,-8775000.0,-8375000.0,-8000000.0,-8000000.0,-7600000.0,-7225000.0,-7225000.0,-6825000.0,-6450000.0,-6450000.0,-6050000.0,-5675000.0,-5275000.0,-5275000.0,-4900000.0,-4900000.0,-4500000.0,-4125000.0,-4125000.0,-4125000.0,-3750000.0,-3750000.0,-3750000.0,-3375000.0,-3375000.0,-3375000.0,-8730198.4,-14730198.4,-18472878.4,-18097878.4,-18097878.4,-18097878.4,-23961842.9,-23961842.9,-24035746.5,-23184137.99,-22984137.99,-22176588.39,-20324979.88,-20074979.88,-20074979.88,-19223371.37,-18973371.37,-18973371.37,-16314213.26,-16064213.26,-15440433.28,-14588824.77,-14338824.77,-14338824.77,-13963824.77,-17613824.77,-17613824.77,-17613824.77,-19763824.77,-22263824.77,-17754870.98,-17404870.98,-16097948.59,-15621340.06,-14871340.06,-14871340.06,-18871340.06,-18121340.06,-17497560.08,-17497560.08,-16647560.08,-16647560.08,-16647560.08,-15797560.08,-17173780.1,-17173780.1,-16323780.1,-16323780.1,-14923780.1,-14023780.1,-13400000.0,-13400000.0,-12500000.0,-12500000.0,-11100000.0,-10200000.0,-10200000.0,-10200000.0,-9300000.0,-9300000.0,-7900000.0,-7000000.0,-7000000.0,-7000000.0,-6500000.0,-6500000.0,-5100000.0,-4600000.0,-4600000.0,-4600000.0,-4100000.0,-4100000.0,-2700000.0,-2200000.0,-2200000.0,-9200000.0,-8700000.0,-15700000.0,-14456811.0,-13956811.0,-13956811.0,-13448611.0,-12848611.0,-13200621.0,-12500621.0,-11900621.0,-11900621.0,-11200621.0,-11200621.0,-11200621.0,0.0
4,302106,DE INSTITUCIONES GUBERNAMENTALES,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000000.0,-7000000.0,-7000000.0,-7000000.0,-7000000.0,-7000000.0,-7000000.0,-7000000.0,-14000000.0,-14000000.0,-14000000.0,-20000000.0,-19000000.0,-19000000.0,-19000000.0,-18000000.0,-18000000.0,-18000000.0,-17000000.0,0.0
3,3026,MONEDA EXTRANJERA,NO,-7000.0,-61331.79,-225276.36,-354838.05,-7451522.86,-8849188.27,-5298959.33,-5121066.58,-5178697.59,-5149740.96,-5268277.49,-4244527.69,-4340334.36,-8600907.95,-10545574.62,-15794576.51,-14356140.62,-18649505.98,-18396506.01,-18098403.33,-18254313.93,-26396382.43,-25720552.22,-25318750.17,-24438881.5,-24010211.8,-23644635.59,-23260722.11,-24063387.62,-23402571.52,-23073048.13,-23210786.21,-21558523.58,-22529364.09,-31795258.29,-31492831.89,-31044755.13,-31087223.37,-26822109.54,-23155113.2,-20590959.48,-20397439.98,-19953293.71,-19823120.77,-17538854.99,-14480624.6,-13807379.76,-15363251.16,-14967444.05,-15143444.05,-21903466.55,-22605274.36,-16843209.36,-16898458.79,-16412324.81,-17741848.89,-17681361.55,-16942458.86,-11673333.9,-13728752.83,-13168635.93,-13110635.93,-13030919.86,-13030919.86,-13120919.86,-13195919.86,-13428919.86,-13112779.94,-8871573.82,-8046915.15,-7549637.59,-10219414.77,-10364412.42,-9797404.04,-7370712.71,-15066323.13,-15386419.06,-15076631.46,-15337438.42,-15793585.37,-21222998.81,-26683421.69,-26254079.17,-23532122.53,-24606380.3,-24211646.49,-26013221.88,-24225831.37,-25635762.18,-25268782.26,-25811159.01,-26461656.55,-28922925.58,-28090427.24,-27412761.97,-27175819.64,-27857119.81,-27768669.15,-26929487.44,-34620990.5,-34182774.46,-33972945.27,-35809738.67,-35707980.6,-32893555.79,-31153523.1,-30769059.55,-30585153.75,-33553367.75,-33599787.84,-32152710.06,-26330643.79,-25849459.99,-25877934.91,-31051130.76,-31198323.04,-28996245.41,-27944606.08,-27781935.35,-27978770.84,-29340063.14,-29422217.03,-27909482.32,-22229930.74,-22770875.09,-23015104.0,-21199973.82,-21448927.71,-21051701.27,0.0
4,302602,DE INSTITUCIONES FINANCIERAS NACIONALES,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
